Wall time,Step,Value
1709810463.6123643,2048,0.04067901149392128
1709810466.2647498,4096,0.04572463780641556
1709810468.8894413,6144,0.041410256177186966
1709810471.5368538,8192,0.047689393162727356
1709810474.1717954,10240,0.03772222250699997
1709810476.815059,12288,0.04514492675662041
1709810479.4498212,14336,0.04223333299160004
1709810482.0968082,16384,0.042019229382276535
1709810484.7292135,18432,0.04987499862909317
1709810487.3671067,20480,0.0404166653752327
1709810490.0468347,22528,0.049791667610406876
1709810492.672369,24576,0.04801587387919426
1709810495.3162496,26624,0.04746212065219879
1709810497.9744363,28672,0.04213333502411842
1709810500.6208382,30720,0.03507575765252113
1709810503.3383083,32768,0.042633332312107086
1709810506.0306816,34816,0.03655555471777916
1709810508.670582,36864,0.0409935899078846
1709810511.3490973,38912,0.05157894641160965
1709810513.9779418,40960,0.0446014478802681
1709810516.6139019,43008,0.10364583134651184
1709810519.3017046,45056,0.05201754346489906
1709810521.9596167,47104,0.049541667103767395
1709810524.5916543,49152,0.0384482741355896
1709810527.2415404,51200,0.046174243092536926
1709810529.8851857,53248,0.04315972328186035
1709810532.5259185,55296,0.044492755085229874
1709810535.1596735,57344,0.043090276420116425
1709810537.7922738,59392,0.038303572684526443
1709810540.4241836,61440,0.03606770932674408
1709810543.0615108,63488,0.037638887763023376
1709810545.6994338,65536,0.05859375
1709810548.3544567,67584,0.036236558109521866
1709810551.0196154,69632,0.042100001126527786
1709810553.6580784,71680,0.045072462409734726
1709810556.2827497,73728,0.03901785612106323
1709810558.9011784,75776,0.03467171639204025
1709810561.548683,77824,0.03261573985219002
1709810564.1597548,79872,0.034570708870887756
1709810566.7631366,81920,0.03836309537291527
1709810569.383658,83968,0.03901785612106323
1709810572.0521936,86016,0.059687498956918716
1709810574.7669473,88064,0.05065789446234703
1709810577.4576042,90112,0.034166667610406876
1709810580.1166515,92160,0.03801724314689636
1709810582.7658775,94208,0.033666666597127914
1709810585.4088042,96256,0.043368056416511536
1709810588.068486,98304,0.05328703671693802
1709810590.7430546,100352,0.03606770932674408
1709810593.4250338,102400,0.03507575765252113
1709810596.129805,104448,0.04883333295583725
1709810598.9331286,106496,0.039938271045684814
1709810601.5944178,108544,0.03612903133034706
1709810604.2326972,110592,0.03557291626930237
1709810606.875445,112640,0.040897436439991
1709810609.5267808,114688,0.04298610985279083
1709810612.1771529,116736,0.03517676889896393
1709810614.893348,118784,0.04315972328186035
1709810617.5265818,120832,0.044492755085229874
1709810620.1793497,122880,0.04086538404226303
1709810622.858491,124928,0.038928572088479996
1709810625.6193194,126976,0.04230000078678131
1709810628.2698443,129024,0.043715279549360275
1709810630.919684,131072,0.05796875059604645
1709810633.5796478,133120,0.043541666120290756
1709810636.2397213,135168,0.04213333502411842
1709810638.902967,137216,0.033666666597127914
1709810641.5751805,139264,0.046060606837272644
1709810644.269836,141312,0.039374999701976776
1709810646.9801445,143360,0.05000000074505806
1709810649.677165,145408,0.06553571671247482
1709810652.374684,147456,0.04427536204457283
1709810655.057636,149504,0.039722222834825516
1709810657.8019075,151552,0.041866667568683624
1709810660.4904354,153600,0.03851190581917763
1709810663.1838686,155648,0.03851190581917763
1709810665.8357646,157696,0.037672415375709534
1709810668.506521,159744,0.04532608762383461
1709810671.19816,161792,0.04333333298563957
1709810673.8991356,163840,0.039722222834825516
1709810676.5036685,165888,0.03784482926130295
1709810679.182078,167936,0.051403507590293884
1709810681.8393698,169984,0.048875000327825546
1709810684.463989,172032,0.03722222149372101
1709810687.090658,174080,0.03424019739031792
1709810689.7195492,176128,0.039537038654088974
1709810692.3822367,178176,0.04183333367109299
1709810695.0241382,180224,0.044565215706825256
1709810697.667152,182272,0.03866071254014969
1709810700.3070233,184320,0.029922479763627052
1709810702.9553492,186368,0.03433823585510254
1709810705.6491497,188416,0.038779761642217636
1709810708.3119683,190464,0.03528646007180214
1709810711.001532,192512,0.03531249985098839
1709810713.6536186,194560,0.044021740555763245
1709810716.287058,196608,0.036021504551172256
1709810718.9147265,198656,0.0357552096247673
1709810721.5518262,200704,0.03552083298563957
1709810724.2159345,202752,0.04024691507220268
1709810726.867446,204800,0.04035256430506706
1709810729.5067503,206848,0.05347222089767456
1709810732.1698818,208896,0.04640151560306549
1709810734.7999275,210944,0.04522727429866791
1709810737.4248772,212992,0.03784482926130295
1709810740.063003,215040,0.03567708283662796
1709810742.6958003,217088,0.03801724314689636
1709810745.3398151,219136,0.04579545557498932
1709810748.0124032,221184,0.04203333333134651
1709810750.6462662,223232,0.03370098024606705
1709810753.2760248,225280,0.039228394627571106
1709810755.9151711,227328,0.06105555593967438
1709810758.5772595,229376,0.03816092014312744
1709810761.3093956,231424,0.051052629947662354
1709810763.9596689,233472,0.04306666553020477
1709810766.619978,235520,0.039845678955316544
1709810769.2849772,237568,0.043020833283662796
1709810771.951337,239616,0.034656863659620285
1709810774.616802,241664,0.04625000059604645
1709810777.258062,243712,0.04190000146627426
1709810779.9015152,245760,0.019387254491448402
1709810782.5437715,247808,0.031282052397727966
1709810785.178951,249856,0.04305555671453476
1709810787.8353653,251904,0.03489898890256882
1709810790.5322447,253952,0.033571429550647736
1709810793.1886888,256000,0.0
1709810795.8302193,258048,0.03866071254014969
1709810798.4670434,260096,0.039345238357782364
1709810801.1515923,262144,0.04933333396911621
1709810803.8030777,264192,0.03725000098347664
1709810806.451811,266240,0.04777777940034866
1709810809.1284328,268288,0.04420289769768715
1709810811.772799,270336,0.02117816172540188
1709810814.50237,272384,0.03950617462396622
1709810817.2012959,274432,0.043263889849185944
1709810819.8390028,276480,0.04481884092092514
1709810822.5040867,278528,0.04636363685131073
1709810825.1367779,280576,0.03999999910593033
1709810827.7662966,282624,0.038928572088479996
1709810830.3992698,284672,0.026527777314186096
1709810833.0625467,286720,0.040608976036310196
1709810835.697841,288768,0.042766667902469635
1709810838.342725,290816,0.0434027761220932
1709810841.075003,292864,0.040524691343307495
1709810843.753088,294912,0.025833332911133766
1709810846.3900235,296960,0.03615591302514076
1709810849.0220628,299008,0.04229166731238365
1709810851.648397,301056,0.022604167461395264
1709810854.286862,303104,0.02010752633213997
1709810856.9155402,305152,0.04350694268941879
1709810859.5425422,307200,0.02123563177883625
1709810862.1763508,309248,0.02561403438448906
1709810864.8084035,311296,0.023043477907776833
1709810867.4406323,313344,0.022638889029622078
1709810870.0698912,315392,0.02349206432700157
1709810872.7232075,317440,0.023674242198467255
1709810875.3567827,319488,0.045036230236291885
1709810877.9810567,321536,0.02033854089677334
1709810880.6240852,323584,0.025555554777383804
1709810883.2681684,325632,0.020277777686715126
1709810886.0038297,327680,0.0240833330899477
1709810888.636929,329728,0.021172840148210526
1709810891.2908068,331776,0.024280302226543427
1709810893.9161053,333824,0.01899999938905239
1709810896.5397139,335872,0.02191358059644699
1709810899.1866262,337920,0.02397727221250534
1709810901.8619351,339968,0.02123563177883625
1709810904.504277,342016,0.027656249701976776
1709810907.1392663,344064,0.019999999552965164
1709810909.7625468,346112,0.02132716029882431
1709810912.3889573,348160,0.027760416269302368
1709810915.0467093,350208,0.022534722462296486
1709810917.67934,352256,0.02250000089406967
1709810920.3535197,354304,0.023571427911520004
1709810923.0259485,356352,0.023043477907776833
1709810925.7794573,358400,0.023297101259231567
1709810928.4096038,360448,0.02042929269373417
1709810931.0573463,362496,0.022067900747060776
1709810933.7458067,364544,0.022339744493365288
1709810936.3832781,366592,0.03801724314689636
1709810939.0196004,368640,0.02031862735748291
1709810941.6670578,370688,0.024642856791615486
1709810944.3085961,372736,0.03946428745985031
1709810946.9358215,374784,0.020444445312023163
1709810949.5617633,376832,0.03505050390958786
1709810952.1901462,378880,0.021250000223517418
1709810954.8347983,380928,0.021666666492819786
1709810957.4807482,382976,0.02597222290933132
1709810960.1068065,385024,0.023020833730697632
1709810962.7580454,387072,0.020888889208436012
1709810965.396213,389120,0.02139880880713463
1709810968.0195553,391168,0.02129310369491577
1709810970.6487637,393216,0.020944444462656975
1709810973.2837512,395264,0.021190475672483444
1709810975.924055,397312,0.021543210372328758
1709810978.555,399360,0.02629629708826542
1709810981.203098,401408,0.02109195478260517
1709810983.8366225,403456,0.019999999552965164
1709810986.5127609,405504,0.02298611029982567
1709810989.1645942,407552,0.02142857201397419
