Wall time,Step,Value
1713451691.0524204,2048,0.0
1713451693.5717025,4096,0.0
1713451696.0900285,6144,0.0
1713451698.6430528,8192,0.0
1713451701.227985,10240,0.0
1713451703.7736664,12288,150.0
1713451706.314059,14336,0.0
1713451708.834216,16384,0.0
1713451711.3590949,18432,0.0
1713451713.8818312,20480,0.0
1713451716.4429655,22528,100.0
1713451718.961572,24576,0.0
1713451721.478593,26624,0.0
1713451723.9932818,28672,0.0
1713451726.5185852,30720,0.0
1713451729.0563178,32768,0.0
1713451731.6255746,34816,0.0
1713451734.1695864,36864,0.0
1713451736.723752,38912,0.0
1713451739.3170223,40960,0.0
1713451741.8836498,43008,0.0
1713451744.4553006,45056,0.0
1713451747.017969,47104,0.0
1713451749.5932803,49152,0.0
1713451752.1444407,51200,0.0
1713451754.7155387,53248,0.0
1713451757.284587,55296,0.0
1713451759.8530033,57344,0.0
1713451762.4349816,59392,0.0
1713451764.9594657,61440,0.0
1713451767.4795702,63488,0.0
1713451770.0441957,65536,0.0
1713451772.5628855,67584,0.0
1713451775.0735185,69632,0.0
1713451777.586925,71680,0.0
1713451780.0922422,73728,0.0
1713451782.6103344,75776,0.0
1713451785.2004979,77824,0.0
1713451787.7159853,79872,0.0
1713451790.2282207,81920,0.0
1713451792.7453003,83968,0.0
1713451795.2508018,86016,0.0
1713451797.767054,88064,0.0
1713451800.367585,90112,0.0
1713451802.8827722,92160,0.0
1713451805.40283,94208,0.0
1713451807.9247065,96256,0.0
1713451810.4696722,98304,0.0
1713451812.98394,100352,0.0
1713451815.4942136,102400,0.0
1713451818.006193,104448,0.0
1713451820.5257034,106496,0.0
1713451823.0351307,108544,0.0
1713451825.5471416,110592,0.0
1713451828.0590034,112640,0.0
1713451830.5749662,114688,0.0
1713451833.0825148,116736,0.0
1713451835.5935555,118784,0.0
1713451838.098958,120832,0.0
1713451840.6101978,122880,0.0
1713451843.1813242,124928,0.0
1713451845.7000558,126976,0.0
1713451848.2071362,129024,0.0
1713451850.7159643,131072,0.0
1713451853.233581,133120,0.0
1713451855.7627296,135168,0.0
1713451858.30736,137216,0.0
1713451860.838635,139264,0.0
1713451863.3620584,141312,0.0
1713451865.8735561,143360,0.0
1713451868.3914652,145408,0.0
1713451870.9026275,147456,0.0
1713451873.425501,149504,0.0
1713451875.9350433,151552,0.0
1713451878.4523115,153600,0.0
1713451880.9673452,155648,0.0
1713451883.4871786,157696,0.0
1713451886.0084746,159744,0.0
1713451888.5213397,161792,0.0
1713451891.0282834,163840,0.0
1713451893.538331,165888,0.0
1713451896.0552227,167936,0.0
1713451898.5649068,169984,0.0
1713451901.079923,172032,0.0
1713451903.5833642,174080,0.0
1713451906.079705,176128,0.0
1713451908.6444173,178176,0.0
1713451911.2033746,180224,0.0
1713451913.759271,182272,0.0
1713451916.3049798,184320,0.0
1713451918.8620515,186368,0.0
1713451921.425917,188416,0.0
1713451923.9857948,190464,0.0
1713451926.5502172,192512,0.0
1713451929.1073132,194560,0.0
1713451931.6245713,196608,0.0
1713451934.141655,198656,0.0
1713451936.6576052,200704,0.0
1713451939.1722066,202752,0.0
1713451941.6865165,204800,0.0
1713451944.235392,206848,0.0
1713451946.7666745,208896,0.0
1713451949.290267,210944,0.0
1713451951.7951171,212992,0.0
1713451954.3268688,215040,0.0
1713451956.913406,217088,0.0
1713451959.4419916,219136,0.0
1713451961.9577591,221184,0.0
1713451964.4935455,223232,0.0
1713451966.9719777,225280,0.0
1713451969.4707363,227328,0.0
1713451971.9622216,229376,0.0
1713451974.4501746,231424,0.0
1713451976.9283319,233472,0.0
1713451979.4399288,235520,0.0
1713451981.9302638,237568,0.0
1713451984.4668672,239616,0.0
1713451987.0351431,241664,0.0
1713451989.5650325,243712,0.0
1713451992.0932693,245760,0.0
1713451994.616365,247808,0.0
1713451997.1391258,249856,0.0
1713451999.6582322,251904,0.0
1713452002.2017388,253952,0.0
1713452004.7281682,256000,0.0
1713452007.2409024,258048,0.0
1713452009.766123,260096,0.0
1713452012.3084922,262144,0.0
1713452014.828504,264192,0.0
1713452017.3031504,266240,0.0
1713452019.7780218,268288,0.0
1713452022.2531629,270336,0.0
1713452024.7273338,272384,0.0
1713452027.215736,274432,0.0
1713452029.7008202,276480,0.0
1713452032.1691885,278528,0.0
1713452034.6441581,280576,0.0
1713452037.119824,282624,0.0
1713452039.612128,284672,0.0
1713452042.0927417,286720,0.0
1713452044.567945,288768,0.0
1713452047.0384514,290816,0.0
1713452049.5131574,292864,0.0
1713452052.0081942,294912,0.0
1713452054.4896472,296960,0.0
1713452056.9624357,299008,0.0
1713452059.441489,301056,0.0
1713452061.9233642,303104,0.0
1713452064.4345098,305152,0.0
1713452066.9168155,307200,0.0
1713452069.3942122,309248,0.0
1713452071.8676286,311296,0.0
1713452074.3809972,313344,0.0
1713452076.935195,315392,0.0
1713452079.470901,317440,0.0
1713452082.0177934,319488,0.0
1713452084.572389,321536,0.0
1713452087.115814,323584,0.0
1713452089.6456277,325632,0.0
1713452092.165642,327680,0.0
1713452094.7003627,329728,0.0
1713452097.2226262,331776,0.0
1713452099.7487326,333824,0.0
1713452102.2851455,335872,0.0
1713452104.8157947,337920,0.0
1713452107.3526714,339968,0.0
1713452109.8780682,342016,0.0
1713452112.3989656,344064,0.0
1713452114.9611607,346112,0.0
1713452117.4962118,348160,0.0
1713452120.0211356,350208,0.0
1713452122.5485625,352256,0.0
1713452125.0706077,354304,0.0
1713452127.588757,356352,0.0
1713452130.1056664,358400,0.0
1713452132.6324298,360448,0.0
1713452135.1458595,362496,0.0
1713452137.6742861,364544,0.0
1713452140.2565389,366592,0.0
1713452142.795022,368640,0.0
1713452145.284273,370688,0.0
1713452147.8149955,372736,0.0
1713452150.3295,374784,0.0
1713452152.8578372,376832,0.0
1713452155.386152,378880,0.0
1713452157.905952,380928,0.0
1713452160.431703,382976,0.0
1713452162.9471445,385024,0.0
1713452165.4689045,387072,0.0
1713452167.9815617,389120,0.0
1713452170.499884,391168,0.0
1713452173.0167837,393216,0.0
1713452175.541593,395264,0.0
1713452178.0572083,397312,0.0
1713452180.5654345,399360,0.0
1713452183.078205,401408,100.0
1713452185.5860727,403456,0.0
1713452188.1451569,405504,0.0
1713452190.663403,407552,0.0
1713452193.1728306,409600,0.0
1713452195.6914718,411648,0.0
1713452198.2180514,413696,0.0
1713452200.7366114,415744,0.0
1713452203.2512367,417792,0.0
1713452205.7741988,419840,0.0
1713452208.299901,421888,0.0
1713452210.8204446,423936,0.0
1713452213.3584452,425984,0.0
1713452215.8852687,428032,0.0
1713452218.4002206,430080,0.0
1713452220.9282186,432128,0.0
1713452223.47421,434176,0.0
1713452225.994913,436224,0.0
1713452228.5085528,438272,0.0
1713452231.0408888,440320,0.0
1713452233.5999534,442368,0.0
1713452236.1381776,444416,0.0
1713452238.6569283,446464,0.0
1713452241.1719387,448512,0.0
1713452243.709203,450560,0.0
1713452246.3215199,452608,0.0
1713452248.8998961,454656,0.0
1713452251.450175,456704,0.0
1713452254.0139112,458752,0.0
1713452256.599625,460800,0.0
1713452259.17013,462848,0.0
1713452261.7409225,464896,0.0
1713452264.3101017,466944,0.0
1713452266.9014966,468992,0.0
1713452269.4783478,471040,0.0
1713452272.0315123,473088,0.0
1713452274.561296,475136,0.0
1713452277.1520395,477184,0.0
1713452279.7191472,479232,0.0
1713452282.2772405,481280,0.0
1713452284.8304157,483328,0.0
1713452287.3868513,485376,0.0
1713452289.9428635,487424,0.0
1713452292.5001051,489472,0.0
1713452295.058721,491520,0.0
1713452297.6144931,493568,0.0
1713452300.1709278,495616,0.0
1713452302.730146,497664,0.0
1713452305.2930393,499712,0.0
1713452307.8688831,501760,0.0
1713452310.4236996,503808,0.0
1713452312.982819,505856,0.0
1713452315.5518255,507904,0.0
1713452318.102568,509952,0.0
1713452320.6627104,512000,0.0
1713452323.213272,514048,0.0
1713452325.7757654,516096,0.0
1713452328.3329303,518144,0.0
1713452330.8930128,520192,0.0
1713452333.4513597,522240,0.0
1713452336.0114079,524288,0.0
1713452338.5767393,526336,0.0
1713452341.135719,528384,0.0
1713452343.6875784,530432,0.0
1713452346.245052,532480,0.0
1713452348.8053868,534528,0.0
1713452351.3627203,536576,0.0
1713452353.9104493,538624,0.0
1713452356.4256759,540672,0.0
1713452358.9469333,542720,0.0
1713452361.4446323,544768,0.0
1713452363.9755878,546816,0.0
1713452366.5157945,548864,0.0
1713452369.0043213,550912,0.0
1713452371.4970546,552960,0.0
1713452374.0205505,555008,0.0
1713452376.5519488,557056,0.0
1713452379.0749428,559104,0.0
1713452381.6115131,561152,0.0
1713452384.136554,563200,0.0
1713452386.665515,565248,0.0
1713452389.1968758,567296,0.0
1713452391.7242615,569344,0.0
1713452394.2564147,571392,0.0
1713452396.782645,573440,0.0
1713452399.3069222,575488,0.0
1713452401.83729,577536,0.0
1713452404.3768086,579584,0.0
1713452406.90166,581632,0.0
1713452409.481857,583680,0.0
1713452412.0082064,585728,0.0
1713452414.524617,587776,0.0
1713452417.0624332,589824,0.0
1713452419.5940092,591872,0.0
1713452422.102919,593920,0.0
1713452424.6640928,595968,0.0
1713452427.1925762,598016,0.0
1713452429.7054036,600064,0.0
1713452432.2421286,602112,0.0
1713452434.761301,604160,0.0
1713452437.2934208,606208,0.0
1713452439.8216362,608256,0.0
1713452442.3470025,610304,0.0
1713452444.8804216,612352,0.0
1713452447.480977,614400,0.0
1713452450.0213056,616448,0.0
1713452452.5462077,618496,0.0
1713452455.071252,620544,0.0
1713452457.6151118,622592,0.0
1713452460.1375358,624640,0.0
1713452462.658171,626688,0.0
1713452465.1953168,628736,0.0
1713452467.7298517,630784,0.0
1713452470.2617362,632832,0.0
1713452472.7882307,634880,0.0
1713452475.3079019,636928,0.0
1713452477.836473,638976,0.0
1713452480.3573518,641024,0.0
1713452482.8787806,643072,0.0
1713452485.3949604,645120,0.0
1713452487.9171035,647168,0.0
1713452490.4335613,649216,0.0
1713452492.9467406,651264,0.0
1713452495.4630172,653312,0.0
1713452498.0382562,655360,0.0
1713452500.5534875,657408,0.0
1713452503.0661774,659456,0.0
1713452505.5817928,661504,0.0
1713452508.1097677,663552,0.0
1713452510.6205182,665600,0.0
1713452513.1345887,667648,0.0
1713452515.647124,669696,0.0
1713452518.1875937,671744,0.0
1713452520.719624,673792,0.0
1713452523.2263644,675840,0.0
1713452525.7429068,677888,0.0
1713452528.2756572,679936,0.0
1713452530.7939174,681984,0.0
1713452533.301325,684032,0.0
1713452535.823138,686080,0.0
1713452538.3569853,688128,0.0
1713452540.875431,690176,0.0
1713452543.4252708,692224,0.0
1713452545.9442902,694272,0.0
1713452548.466954,696320,0.0
1713452550.9830027,698368,0.0
1713452553.5019064,700416,0.0
1713452556.0193062,702464,0.0
1713452558.5989003,704512,0.0
1713452561.112938,706560,0.0
1713452563.6758084,708608,0.0
1713452566.2032516,710656,0.0
1713452568.7197073,712704,0.0
1713452571.2353933,714752,0.0
1713452573.7611616,716800,0.0
1713452576.2827706,718848,0.0
1713452578.795487,720896,0.0
1713452581.3202138,722944,0.0
1713452583.8388493,724992,0.0
1713452586.3660316,727040,0.0
1713452588.8818796,729088,0.0
1713452591.4069922,731136,0.0
1713452593.9197187,733184,0.0
1713452596.4393964,735232,0.0
1713452598.9544852,737280,0.0
1713452601.4828465,739328,0.0
1713452604.0353706,741376,0.0
1713452606.5487652,743424,0.0
1713452609.0604167,745472,0.0
1713452611.5827076,747520,0.0
1713452614.0961518,749568,0.0
1713452616.604401,751616,0.0
1713452619.204702,753664,0.0
1713452621.7217216,755712,0.0
1713452624.2759936,757760,0.0
1713452626.794452,759808,0.0
1713452629.3039532,761856,0.0
1713452631.8427045,763904,0.0
1713452634.3721592,765952,0.0
1713452636.8910556,768000,0.0
1713452639.4219275,770048,0.0
1713452641.9835706,772096,0.0
1713452644.5038922,774144,0.0
1713452647.0168924,776192,0.0
1713452649.5394862,778240,0.0
1713452652.0601847,780288,0.0
1713452654.5938406,782336,0.0
1713452657.1494918,784384,0.0
1713452659.660899,786432,0.0
1713452662.2034826,788480,0.0
1713452664.7055194,790528,0.0
1713452667.250262,792576,0.0
1713452669.7877371,794624,0.0
1713452672.322872,796672,0.0
1713452674.8435793,798720,0.0
1713452677.360234,800768,0.0
1713452679.876726,802816,0.0
1713452682.3906207,804864,0.0
1713452684.908465,806912,0.0
1713452687.4221227,808960,0.0
1713452689.9398024,811008,0.0
1713452692.4581938,813056,0.0
1713452694.9754236,815104,0.0
1713452697.487281,817152,0.0
1713452700.0063138,819200,0.0
1713452702.5282323,821248,0.0
1713452705.0478864,823296,0.0
1713452707.5619109,825344,0.0
1713452710.0782955,827392,0.0
1713452712.5915627,829440,0.0
1713452715.1073773,831488,0.0
1713452717.6337597,833536,0.0
1713452720.155369,835584,0.0
1713452722.6726842,837632,0.0
1713452725.2216468,839680,0.0
1713452727.7305653,841728,0.0
1713452730.3176997,843776,0.0
1713452732.902378,845824,0.0
1713452735.4810114,847872,0.0
1713452737.9937823,849920,0.0
1713452740.512726,851968,0.0
1713452743.025051,854016,0.0
1713452745.5509112,856064,0.0
1713452748.0656312,858112,0.0
1713452750.583095,860160,0.0
1713452753.0960076,862208,0.0
1713452755.6182582,864256,0.0
1713452758.1375868,866304,0.0
1713452760.6618676,868352,0.0
1713452763.1762428,870400,0.0
1713452765.6984217,872448,0.0
1713452768.2245703,874496,0.0
1713452770.742857,876544,0.0
1713452773.2629974,878592,0.0
1713452775.800117,880640,0.0
1713452778.313598,882688,0.0
1713452780.8405135,884736,0.0
1713452783.364641,886784,0.0
1713452785.893906,888832,0.0
1713452788.4163046,890880,0.0
1713452790.953022,892928,0.0
1713452793.5335777,894976,0.0
1713452796.1343055,897024,0.0
1713452798.7354026,899072,0.0
1713452801.3317652,901120,0.0
1713452803.9412112,903168,0.0
1713452806.5344338,905216,0.0
1713452809.1300476,907264,0.0
1713452811.7254915,909312,0.0
1713452814.3214006,911360,0.0
1713452816.9120424,913408,0.0
1713452819.4270737,915456,0.0
1713452821.9525194,917504,0.0
1713452824.4681659,919552,0.0
1713452826.9853227,921600,0.0
1713452829.505373,923648,0.0
1713452832.0204256,925696,0.0
1713452834.5397685,927744,0.0
1713452837.0551074,929792,0.0
1713452839.5745733,931840,0.0
1713452842.0904415,933888,0.0
1713452844.6058588,935936,0.0
1713452847.120358,937984,0.0
1713452849.6351252,940032,0.0
1713452852.158864,942080,0.0
1713452854.710329,944128,0.0
1713452857.2211752,946176,0.0
1713452859.7406447,948224,0.0
1713452862.2580636,950272,0.0
1713452864.7861686,952320,0.0
1713452867.3011699,954368,0.0
1713452869.8176434,956416,0.0
1713452872.4031012,958464,0.0
1713452874.9191463,960512,0.0
1713452877.443695,962560,0.0
1713452879.983792,964608,0.0
1713452882.5350788,966656,0.0
1713452885.0664809,968704,0.0
1713452887.6034653,970752,0.0
1713452890.210398,972800,0.0
1713452892.8055754,974848,0.0
1713452895.4063907,976896,0.0
1713452897.9956393,978944,0.0
1713452900.5522053,980992,0.0
1713452903.0665073,983040,0.0
1713452905.5838773,985088,0.0
1713452908.100425,987136,0.0
1713452910.6302097,989184,0.0
1713452913.146857,991232,0.0
1713452915.6654491,993280,0.0
1713452918.179932,995328,0.0
1713452920.6981595,997376,0.0
1713452923.2246377,999424,0.0
1713452925.7453926,1001472,0.0
1713452928.2603903,1003520,0.0
1713452930.7796967,1005568,0.0
1713452933.328299,1007616,0.0
1713452935.936219,1009664,0.0
1713452938.532911,1011712,0.0
1713452941.14036,1013760,0.0
1713452943.7379882,1015808,0.0
1713452946.3371668,1017856,0.0
1713452948.936551,1019904,0.0
1713452951.4480903,1021952,0.0
1713452953.9819987,1024000,0.0
1713452956.49618,1026048,0.0
1713452959.0161994,1028096,0.0
1713452961.5417664,1030144,0.0
1713452964.0691788,1032192,0.0
1713452966.5892467,1034240,0.0
1713452969.106926,1036288,0.0
1713452971.624698,1038336,0.0
1713452974.1394432,1040384,0.0
1713452976.6541061,1042432,0.0
1713452979.1725054,1044480,0.0
1713452981.7121985,1046528,0.0
1713452984.3971033,1048576,0.0
1713452986.9638085,1050624,0.0
1713452989.540749,1052672,0.0
1713452992.1079025,1054720,0.0
1713452994.6869202,1056768,0.0
1713452997.1757076,1058816,0.0
1713452999.661757,1060864,0.0
1713453002.146852,1062912,0.0
1713453004.6269898,1064960,0.0
1713453007.111488,1067008,0.0
1713453009.5936422,1069056,0.0
1713453012.0653758,1071104,0.0
1713453014.5432215,1073152,0.0
1713453017.0531266,1075200,0.0
1713453019.5370862,1077248,0.0
1713453022.0136707,1079296,0.0
1713453024.5657291,1081344,0.0
1713453027.0572963,1083392,0.0
1713453029.5424323,1085440,0.0
1713453032.024468,1087488,0.0
1713453034.549504,1089536,0.0
1713453037.0303695,1091584,0.0
1713453039.509947,1093632,0.0
1713453042.0005727,1095680,0.0
1713453044.4890554,1097728,0.0
1713453046.9728546,1099776,0.0
1713453049.4532905,1101824,0.0
1713453051.9301107,1103872,0.0
1713453054.437095,1105920,0.0
1713453056.9693427,1107968,0.0
1713453059.4899476,1110016,0.0
1713453062.0028143,1112064,0.0
1713453064.5637724,1114112,0.0
1713453067.097838,1116160,0.0
1713453069.6170232,1118208,0.0
1713453072.1432996,1120256,0.0
1713453074.716178,1122304,0.0
1713453077.2390206,1124352,0.0
1713453079.798739,1126400,0.0
1713453082.324516,1128448,0.0
1713453084.8480365,1130496,0.0
1713453087.4602165,1132544,0.0
1713453090.0422902,1134592,0.0
1713453092.60994,1136640,0.0
1713453095.1706488,1138688,0.0
1713453097.7241712,1140736,0.0
1713453100.3123176,1142784,0.0
1713453102.8807805,1144832,0.0
1713453105.430775,1146880,0.0
1713453108.009315,1148928,0.0
1713453110.5784101,1150976,0.0
1713453113.135903,1153024,0.0
1713453115.6935759,1155072,0.0
1713453118.2514875,1157120,0.0
1713453120.8237243,1159168,0.0
1713453123.3408039,1161216,0.0
1713453125.9020383,1163264,0.0
1713453128.4584064,1165312,0.0
1713453131.0175028,1167360,0.0
1713453133.5775971,1169408,0.0
1713453136.114673,1171456,0.0
1713453138.6768906,1173504,0.0
1713453141.2467072,1175552,0.0
1713453143.8194852,1177600,0.0
1713453146.4368372,1179648,0.0
1713453149.0472946,1181696,0.0
1713453151.6474745,1183744,0.0
1713453154.2526007,1185792,0.0
1713453156.8328497,1187840,0.0
1713453159.4407294,1189888,0.0
1713453162.0280917,1191936,0.0
1713453164.6207876,1193984,0.0
1713453167.1619067,1196032,0.0
1713453169.687894,1198080,0.0
1713453172.1989982,1200128,0.0
1713453174.7184174,1202176,0.0
1713453177.2289495,1204224,0.0
1713453179.7392926,1206272,0.0
1713453182.319819,1208320,0.0
1713453184.840569,1210368,0.0
1713453187.3566875,1212416,0.0
1713453189.882308,1214464,0.0
1713453192.3953457,1216512,0.0
1713453194.9166636,1218560,0.0
1713453197.4273376,1220608,0.0
1713453199.9488332,1222656,0.0
1713453202.4597483,1224704,0.0
1713453204.9759266,1226752,0.0
1713453207.4866526,1228800,0.0
1713453209.9952335,1230848,0.0
1713453212.5058937,1232896,0.0
1713453215.0237536,1234944,0.0
1713453217.5318635,1236992,0.0
1713453220.0442457,1239040,0.0
1713453222.5741777,1241088,0.0
1713453225.1182823,1243136,0.0
1713453227.6423595,1245184,0.0
1713453230.1649528,1247232,0.0
1713453232.6718175,1249280,0.0
1713453235.2500474,1251328,0.0
1713453237.7757986,1253376,0.0
1713453240.292078,1255424,0.0
1713453242.8151407,1257472,0.0
1713453245.325918,1259520,0.0
1713453247.8040602,1261568,0.0
1713453250.3052037,1263616,0.0
1713453252.8150237,1265664,0.0
1713453255.3462968,1267712,0.0
1713453257.8323095,1269760,0.0
1713453260.3183486,1271808,0.0
1713453262.8002346,1273856,0.0
1713453265.2875593,1275904,0.0
1713453267.764783,1277952,100.0
1713453270.2590854,1280000,0.0
1713453272.7815928,1282048,0.0
1713453275.274369,1284096,0.0
1713453277.7561696,1286144,0.0
1713453280.2562556,1288192,0.0
1713453282.738493,1290240,0.0
1713453285.2296565,1292288,0.0
1713453287.7040002,1294336,0.0
1713453290.1816335,1296384,0.0
1713453292.655486,1298432,0.0
1713453295.1439035,1300480,0.0
1713453297.623155,1302528,0.0
1713453300.104469,1304576,0.0
1713453302.5941296,1306624,0.0
1713453305.0966785,1308672,0.0
1713453307.5790365,1310720,0.0
